2323,"[[""team freedom"", [[""pro"", 1, 1]]], [""compensation"", [[""pro"", 1, 1], [""competitive"", 0.16666666666666666, 1]]], [""ideas"", [[""pro"", 1, 1]]], [""leadership team"", [[""strong"", 0.225, 1]]], [""freedom"", [[""pro"", 1, 1]]], [""competitive compensation"", [[""perspective"", 0.0, 0]]], [""exposure"", [[""Good"", 0.5694444444444444, 2], [""pro"", 1, 1]]], [""work hours"", [[""flexible"", 0.15, 1], [""pro"", 1, 1]]], [""hours"", [[""flexible"", 0.15, 1], [""pro"", 1, 1]]], [""leader"", [[""strong"", 0.225, 1]]], [""own ideas"", [[""pro"", 1, 1]]]]"
30,"[[""isnt"", [[""pro"", 1, 1]]], [""domain knowledge"", [[""pro"", 1, 1]]], [""pros"", [[""pro"", 1, 1]]], [""work"", [[""bad"", -0.625, -2]]], [""work isnt"", [[""pro"", 1, 1]]], [""pay"", [[""Nice"", 0.5416666666666666, 2], [""pro"", 1, 1]]], [""knowledge"", [[""pro"", 1, 1]]]]"
1502,"[[""company"", [[""good"", 0.5694444444444444, 2], [""pro"", 1, 1]]]]"
3997,"[[""place"", [[""Good"", 0.5694444444444444, 2]]]]"
927,"[[""Analyst"", [[""Risk"", -0.20833333333333334, -1]]]]"
608,"[[""brand"", [[""pro"", 1, 1]]], [""nothing"", [[""pro"", 1, 1]]]]"
714,"[[""Policy Minimum"", [[""pro"", 1, 1]]], [""Friendly buildings"", [[""pro"", 1, 1]]], [""Door Policy"", [[""Open"", -0.1527777777777778, -1]]], [""Minimum Bureaucracy"", [[""pro"", 1, 1]]], [""timings"", [[""Flexible"", 0.15, 1]]], [""Stock"", [[""High"", 0.09027777777777778, 1], [""pro"", 1, 1]]], [""Peers Open"", [[""Intelligent"", 0.34375, 1]]], [""Open Door"", [[""pro"", 1, 1]]], [""Code Flexible"", [[""pro"", 1, 1]]], [""Dog Friendly"", [[""pro"", 1, 1]]], [""Dress Code"", [[""pro"", 1, 1]]], [""work timings"", [[""Flexible"", 0.15, 1]]], [""buildings Intelligent"", [[""Friendly"", 0.275, 1]]], [""Bureaucracy"", [[""pro"", 1, 1]]], [""Flexible work"", [[""pro"", 1, 1]]], [""timings Dog"", [[""pro"", 1, 1]]], [""Bonus"", [[""pro"", 1, 1]]], [""Intelligent Peers"", [[""pro"", 1, 1]]]]"
4819,"[[""of ppl"", [[""pro"", 1, 1]]], [""veru indepth"", [[""pro"", 1, 1]]], [""back-support"", [[""good"", 0.5694444444444444, 2], [""pro"", 1, 1]]], [""work"", [[""know"", 0.17708333333333334, 1], [""pro"", 1, 1]]], [""atmosphere"", [[""love"", 0.3875, 1], [""pro"", 1, 1]]], [""ppl"", [[""pro"", 1, 1]]], [""indepth"", [[""pro"", 1, 1]]], [""team"", [[""great"", 0.26785714285714285, 1]]]]"
5340,"[[""managers"", [[""Supportive"", 0.125, 1], [""pro"", 1, 1]]], [""Team"", [[""Friendly"", 0.275, 1], [""pro"", 1, 1]]], [""place"", [[""best"", 0.5009767441860465, 2], [""pro"", 1, 1]]]]"
2941,"[[""u come"", [[""con"", -1, -1]]], [""food *"", [[""con"", -1, -1]]], [""OTs *"", [[""con"", -1, -1]]], [""* OTs"", [[""con"", -1, -1]]], [""transport *"", [[""con"", -1, -1]]], [""* frugality"", [[""con"", -1, -1]]], [""employees"", [[""con"", -1, -1]]], [""come"", [[""con"", -1, -1]]], [""shifts *"", [[""con"", -1, -1]]], [""* transport"", [[""con"", -1, -1]]], [""wife"", [[""con"", -1, -1]]], [""of amazon"", [[""con"", -1, -1]]], [""frugality"", [[""con"", -1, -1]]], [""Night shifts"", [[""con"", -1, -1]]], [""Pay *"", [[""forget"", -0.1875, -1], [""con"", -1, -1]]], [""* Pay"", [[""transport"", 0.03409090909090909, 1]]], [""up"", [[""con"", -1, -1]]], [""amazon"", [[""con"", -1, -1]]], [""* food"", [[""con"", -1, -1]]], [""*"", [[""forget"", -0.1875, -1], [""con"", -1, -1]]]]"
2596,"[[""pay"", [[""great"", 0.26785714285714285, 1], [""con"", -1, -1]]]]"
3640,[]
5218,"[[""referrals"", [[""pro"", 1, 1]]], [""employee referra"", [[""direct"", 0.046875, 1]]], [""career"", [[""pro"", 1, 1]]], [""referra"", [[""direct"", 0.046875, 1]]], [""walkin"", [[""direct"", 0.046875, 1], [""pro"", 1, 1]]], [""employee referrals"", [[""pro"", 1, 1]]], [""company"", [[""good"", 0.5694444444444444, 2], [""pro"", 1, 1], [""Very"", 0.375, 1]]]]"
2389,"[[""option"", [[""pro"", 1, 1]]], [""Bosses"", [[""pro"", 1, 1]]], [""agent"", [[""pro"", 1, 1], [""most"", 0.0, 0]]], [""bossy type"", [[""pro"", 1, 1]]], [""swap option"", [[""pro"", 1, 1]]], [""type"", [[""pro"", 1, 1]]], [""time"", [[""pro"", 1, 1]]], [""shifts"", [[""lovable"", 0.625, 2], [""Great"", 0.26785714285714285, 1], [""pro"", 1, 1]]]]"
